罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,伊勢佐木町１丁目,2022-05-28,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,伊勢佐木町１丁目,2022-06-17,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2021-11-15,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2022-06-20,04,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,翁町２丁目,2022-06-27,08,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,翁町２丁目,2022-09-19,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,寿町３丁目,2022-06-01,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,松影町３丁目,2022-11-13,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,花咲町１丁目,2022-06-08,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,都橋,141046,神奈川県,横浜市中区,野毛町２丁目,2022-06-13,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,都橋,141046,神奈川県,横浜市中区,花咲町１丁目,2022-06-18,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,都橋,141046,神奈川県,横浜市中区,宮川町２丁目,2022-10-21,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,長者町,141046,神奈川県,横浜市中区,不老町１丁目,2022-01-26,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,,141054,神奈川県,横浜市南区,永田東３丁目,2022-06-16,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸部,一本松,141038,神奈川県,横浜市西区,境之谷,2022-03-14,17,その他の住宅（３階建て以下共同住宅等）,その他,施錠した,なし
窃盗,車上ねらい,戸部,伊勢町,141038,神奈川県,横浜市西区,伊勢町１丁目,2022-01-12,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,戸部,岡野,141038,神奈川県,横浜市西区,岡野１丁目,2022-03-06,07,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,戸部,岡野,141038,神奈川県,横浜市西区,岡野１丁目,2022-08-16,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,戸部,岡野,141038,神奈川県,横浜市西区,西平沼町,2022-08-11,21,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸２丁目,2022-02-15,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸２丁目,2022-05-23,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,浅間町２丁目,2022-03-14,07,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,浅間町３丁目,2022-08-16,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,浅間町４丁目,2022-09-08,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,南軽井沢,2022-05-11,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,戸部,浜松町,141038,神奈川県,横浜市西区,浜松町,2021-10-25,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸部,高島,141038,神奈川県,横浜市西区,桜木町７丁目,2022-03-24,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸部,高島,141038,神奈川県,横浜市西区,戸部町４丁目,2022-05-28,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,戸部,高島,141038,神奈川県,横浜市西区,平沼２丁目,2022-08-11,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2022-08-04,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,金港町,2022-08-11,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,幸ケ谷,2022-08-07,12,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,山内町,2022-03-31,04,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2022-11-18,19,その他,その他,施錠した,なし
窃盗,車上ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2022-06-28,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋１丁目,2022-05-02,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋２丁目,2022-03-12,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町１丁目,2022-09-27,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,大口通,2022-08-25,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,沢渡,2022-10-22,23,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,高島台,2022-05-08,10,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,台町,2022-08-11,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町２丁目,2022-05-21,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町２丁目,2022-08-04,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町２丁目,2022-10-03,04,道路上,その他,施錠せず,なし
窃盗,車上ねらい,神奈川,白幡,141020,神奈川県,横浜市神奈川区,白幡町,2022-04-28,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾２丁目,2022-06-24,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉２丁目,2022-09-24,08,道路上,その他,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,三枚町,2022-07-15,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2021-09-29,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2021-10-04,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2021-11-20,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2022-04-06,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2022-06-01,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南１丁目,2022-05-02,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南１丁目,2022-05-30,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南２丁目,2022-03-10,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南２丁目,2022-04-19,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-03-21,04,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-05-12,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-05-27,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-05-31,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-09-01,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-10-15,10,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-11-13,07,道路上,その他,施錠せず,あり
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2022-12-08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,羽沢町,2021-10-11,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,梶山１丁目,2022-11-26,23,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,上末吉４丁目,2022-07-23,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,北寺尾４丁目,2022-01-20,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,三ツ池公園,2022-01-13,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,獅子ケ谷１丁目,2022-08-15,08,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷１丁目,2022-06-28,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷２丁目,2022-09-23,06,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷４丁目,2022-07-28,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,平安町２丁目,2022-04-01,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,末吉,141011,神奈川県,横浜市鶴見区,諏訪坂,2022-06-28,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,末吉,141011,神奈川県,横浜市鶴見区,佃野町,2022-08-29,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,末吉,141011,神奈川県,横浜市鶴見区,佃野町,2022-08-29,09,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,汐入町１丁目,2022-06-08,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,下野谷町３丁目,2022-04-04,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通４丁目,2022-07-31,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾北台,2022-10-16,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町３丁目,2022-04-23,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町３丁目,2022-06-09,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,栄町通１丁目,2022-03-14,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,浜町１丁目,2022-08-02,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町１丁目,2022-01-27,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町４丁目,2022-05-19,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦３丁目,2022-01-17,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,矢向,141011,神奈川県,横浜市鶴見区,矢向２丁目,2022-05-15,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,鶴見,矢向,141011,神奈川県,横浜市鶴見区,矢向２丁目,2022-07-12,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,矢向,141011,神奈川県,横浜市鶴見区,矢向４丁目,2022-10-22,09,その他,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2022-03-08,21,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2022-12-24,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,寺谷２丁目,2022-04-16,22,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,豊岡町,2022-01-25,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鶴見,,141054,神奈川県,横浜市南区,清水ケ丘,2022-05-27,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鶴見,,141313,神奈川県,川崎市川崎区,大島２丁目,2022-05-10,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鶴見,,142018,神奈川県,横須賀市,日の出町１丁目,2022-05-17,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,,142069,神奈川県,小田原市,酒匂５丁目,2022-06-09,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,,142131,神奈川県,大和市,西鶴間３丁目,2022-05-14,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鶴見,,143413,神奈川県,大磯町,大磯,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2022-01-23,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2022-02-27,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2022-02-28,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-04-21,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-05-31,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-07-22,00,道路上,その他,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-08-26,12,その他,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,川島町,2022-06-20,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,坂本町,2022-03-07,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-05-01,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-05-03,11,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-06-13,00,その他,その他,施錠した,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-08-17,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-08-31,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,上星川１丁目,2022-02-08,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-01-29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-02-08,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-02-08,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-03-11,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-04-22,17,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-07-26,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-08-07,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-08-09,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2022-08-13,02,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,境木町,2022-04-04,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,境木町,2022-04-18,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2022-07-13,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂１丁目,2022-03-08,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂１丁目,2022-03-08,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂１丁目,2022-09-02,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2022-01-29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2022-03-13,01,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2022-04-21,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,境木本町,2022-06-24,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,川辺町,2022-02-13,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町１丁目,2022-09-19,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町２丁目,2022-09-26,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町２丁目,2022-09-26,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,鎌谷町,2022-08-10,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2022-03-07,20,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2022-03-07,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2022-08-08,20,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,岩間町２丁目,2022-06-06,09,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,霞台,2022-04-25,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,神戸町,2022-05-27,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2022-05-13,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2022-05-23,07,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2022-08-19,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,法泉２丁目,2022-05-04,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,法泉２丁目,2022-09-26,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘１丁目,2022-05-12,20,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,保土ケ谷,星川,141062,神奈川県,横浜市保土ケ谷区,星川１丁目,2022-05-14,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,岩崎町,2022-05-25,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,桜ケ丘２丁目,2022-02-25,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,藤塚町,2022-03-12,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,藤塚町,2022-05-27,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,藤塚町,2022-09-02,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-03-12,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-03-20,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-03-20,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-04-30,19,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-05-03,16,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-05-22,12,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,仏向町,2022-08-17,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-04-28,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-05-31,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
